w_static.py:2022-04-29 14:39:08,791:----------start-of-run----------
data_utils.py:2022-04-29 14:39:15,268:# all trajectories: 24694
trainer_bp.py:2022-04-29 14:39:22,670:Using 18520 instances for training
trainer_bp.py:2022-04-29 14:39:22,671:Using 6174 instances for validation
trainer_bp.py:2022-04-29 14:39:23,368:Epoch:  1
trainer_bp.py:2022-04-30 08:52:03,734:Iteration: 1700, val loss 0.0014603251253528073
trainer_bp.py:2022-04-30 08:55:00,332:Iteration: 1800, Meta Train Loss 0.0005287411206801565
trainer_bp.py:2022-04-30 08:55:12,397:Iteration: 1800, val loss 0.001396228833003685
trainer_bp.py:2022-04-30 08:56:41,967:Epoch:  7
trainer_bp.py:2022-04-30 08:56:41,969:Early stop at epoch: 6
trainer_bp.py:2022-04-30 08:56:41,969:Early stop loss: 0.00138044222198929, val loss: 0.001396228833003685
trainer_bp.py:2022-04-30 08:56:41,975:-------start-baseline-------
data_utils.py:2022-04-30 08:56:45,279:# all trajectories: 24694
trainer_bp.py:2022-04-30 08:56:45,285:Using 18520 instances for training
trainer_bp.py:2022-04-30 08:56:45,286:Using 6174 instances for validation
trainer_bp.py:2022-04-30 08:56:45,288:Epoch:  0
trainer_bp.py:2022-04-30 08:56:45,379:iteration: 0, baseline train loss 0.057654271658443626
trainer_bp.py:2022-04-30 08:56:57,555:Iteration: 0, baseline val loss 0.053826650591272486
trainer_bp.py:2022-04-30 08:57:04,329:iteration: 100, baseline train loss 0.002163222674062442
trainer_bp.py:2022-04-30 08:57:16,635:Iteration: 100, baseline val loss 0.0032209848406767995
trainer_bp.py:2022-04-30 08:57:23,448:iteration: 200, baseline train loss 0.0025644558436886244
trainer_bp.py:2022-04-30 08:57:35,728:Iteration: 200, baseline val loss 0.002198369434322792
trainer_bp.py:2022-04-30 08:57:42,458:iteration: 300, baseline train loss 0.0022157539101120886
trainer_bp.py:2022-04-30 08:57:54,712:Iteration: 300, baseline val loss 0.0020347507398808793
trainer_bp.py:2022-04-30 08:58:01,555:iteration: 400, baseline train loss 0.0018159792061214165
trainer_bp.py:2022-04-30 08:58:13,836:Iteration: 400, baseline val loss 0.001964724262828609
trainer_bp.py:2022-04-30 08:58:20,545:iteration: 500, baseline train loss 0.0030151185667967387
trainer_bp.py:2022-04-30 08:58:32,580:Iteration: 500, baseline val loss 0.001958513619546564
trainer_bp.py:2022-04-30 08:58:37,804:Epoch:  1
trainer_bp.py:2022-04-30 08:58:37,887:iteration: 0, baseline train loss 0.001726802935890771
trainer_bp.py:2022-04-30 08:58:49,992:Iteration: 0, baseline val loss 0.0018469097376998195
trainer_bp.py:2022-04-30 08:58:56,688:iteration: 100, baseline train loss 0.0016283400243545
trainer_bp.py:2022-04-30 08:59:09,725:Iteration: 100, baseline val loss 0.0017646467972483807
trainer_bp.py:2022-04-30 08:59:16,422:iteration: 200, baseline train loss 0.001439320029762138
trainer_bp.py:2022-04-30 08:59:28,662:Iteration: 200, baseline val loss 0.001599729869210361
trainer_bp.py:2022-04-30 08:59:35,434:iteration: 300, baseline train loss 0.001349455614809765
trainer_bp.py:2022-04-30 08:59:47,693:Iteration: 300, baseline val loss 0.0014125117307907929
trainer_bp.py:2022-04-30 08:59:54,409:iteration: 400, baseline train loss 0.0013163713989721704
trainer_bp.py:2022-04-30 09:00:06,774:Iteration: 400, baseline val loss 0.0012811094643863168
trainer_bp.py:2022-04-30 09:00:13,474:iteration: 500, baseline train loss 0.0009244654346616867
trainer_bp.py:2022-04-30 09:00:25,732:Iteration: 500, baseline val loss 0.0012694867151856087
trainer_bp.py:2022-04-30 09:00:30,999:Epoch:  2
trainer_bp.py:2022-04-30 09:00:31,082:iteration: 0, baseline train loss 0.0012882730303422605
trainer_bp.py:2022-04-30 09:00:43,365:Iteration: 0, baseline val loss 0.001238966758968514
trainer_bp.py:2022-04-30 09:00:50,085:iteration: 100, baseline train loss 0.002346592621324441
trainer_bp.py:2022-04-30 09:01:02,256:Iteration: 100, baseline val loss 0.0012299518661479645
trainer_bp.py:2022-04-30 09:01:08,953:iteration: 200, baseline train loss 0.0009261944523843109
trainer_bp.py:2022-04-30 09:01:20,968:Iteration: 200, baseline val loss 0.0012477560006972023
trainer_bp.py:2022-04-30 09:01:27,670:iteration: 300, baseline train loss 0.0009208074808975468
trainer_bp.py:2022-04-30 09:01:39,844:Iteration: 300, baseline val loss 0.0012240996216112514
trainer_bp.py:2022-04-30 09:01:46,544:iteration: 400, baseline train loss 0.0011488459040627985
trainer_bp.py:2022-04-30 09:01:58,715:Iteration: 400, baseline val loss 0.0012606953164163723
trainer_bp.py:2022-04-30 09:02:05,492:iteration: 500, baseline train loss 0.001692032725511111
trainer_bp.py:2022-04-30 09:02:17,893:Iteration: 500, baseline val loss 0.001244929040425368
trainer_bp.py:2022-04-30 09:02:23,148:Epoch:  3
trainer_bp.py:2022-04-30 09:02:23,148:saving model for the first time!
trainer_bp.py:2022-04-30 09:02:23,235:iteration: 0, baseline train loss 0.001171084486077674
trainer_bp.py:2022-04-30 09:02:35,484:Iteration: 0, baseline val loss 0.0012510087981306725
trainer_bp.py:2022-04-30 09:02:42,209:iteration: 100, baseline train loss 0.001023400436663313
trainer_bp.py:2022-04-30 09:02:54,439:Iteration: 100, baseline val loss 0.001209212379153413
trainer_bp.py:2022-04-30 09:03:01,153:iteration: 200, baseline train loss 0.0011622793117565082
trainer_bp.py:2022-04-30 09:03:13,216:Iteration: 200, baseline val loss 0.0012452711596037825
trainer_bp.py:2022-04-30 09:03:19,919:iteration: 300, baseline train loss 0.0017513388184376352
trainer_bp.py:2022-04-30 09:03:32,092:Iteration: 300, baseline val loss 0.0012302410220540248
trainer_bp.py:2022-04-30 09:03:38,796:iteration: 400, baseline train loss 0.0010967643506910128
trainer_bp.py:2022-04-30 09:03:50,960:Iteration: 400, baseline val loss 0.0012218128784022206
trainer_bp.py:2022-04-30 09:03:57,670:iteration: 500, baseline train loss 0.001187571345954206
trainer_bp.py:2022-04-30 09:04:09,848:Iteration: 500, baseline val loss 0.001223559096388413
trainer_bp.py:2022-04-30 09:04:15,075:Epoch:  4
trainer_bp.py:2022-04-30 09:04:15,157:iteration: 0, baseline train loss 0.0009470802563218858
trainer_bp.py:2022-04-30 09:04:27,424:Iteration: 0, baseline val loss 0.001227933059495683
trainer_bp.py:2022-04-30 09:04:34,101:iteration: 100, baseline train loss 0.001301853522287207
trainer_bp.py:2022-04-30 09:04:47,295:Iteration: 100, baseline val loss 0.0012205008351503508
trainer_bp.py:2022-04-30 09:04:53,996:iteration: 200, baseline train loss 0.001324574163358661
trainer_bp.py:2022-04-30 09:05:06,321:Iteration: 200, baseline val loss 0.0012296417202961691
trainer_bp.py:2022-04-30 09:05:13,077:iteration: 300, baseline train loss 0.001502301658062508
trainer_bp.py:2022-04-30 09:05:25,344:Iteration: 300, baseline val loss 0.001209832912273374
trainer_bp.py:2022-04-30 09:05:32,135:iteration: 400, baseline train loss 0.0010882974458163795
trainer_bp.py:2022-04-30 09:05:44,468:Iteration: 400, baseline val loss 0.0012062732992110911
trainer_bp.py:2022-04-30 09:05:51,160:iteration: 500, baseline train loss 0.00286445843133281
trainer_bp.py:2022-04-30 09:06:03,395:Iteration: 500, baseline val loss 0.0012295022830736007
trainer_bp.py:2022-04-30 09:06:08,631:Epoch:  5
trainer_bp.py:2022-04-30 09:06:08,716:iteration: 0, baseline train loss 0.0011141152379518667
trainer_bp.py:2022-04-30 09:06:20,952:Iteration: 0, baseline val loss 0.0012032246596451622
trainer_bp.py:2022-04-30 09:06:27,651:iteration: 100, baseline train loss 0.0016817181994507886
trainer_bp.py:2022-04-30 09:06:39,880:Iteration: 100, baseline val loss 0.0012217956666125715
trainer_bp.py:2022-04-30 09:06:46,616:iteration: 200, baseline train loss 0.0013260385564552194
trainer_bp.py:2022-04-30 09:06:58,859:Iteration: 200, baseline val loss 0.001206463195833585
trainer_bp.py:2022-04-30 09:07:05,559:iteration: 300, baseline train loss 0.0010356096332218678
trainer_bp.py:2022-04-30 09:07:17,892:Iteration: 300, baseline val loss 0.0012113147609161587
trainer_bp.py:2022-04-30 09:07:24,621:iteration: 400, baseline train loss 0.0018134780652658202
trainer_bp.py:2022-04-30 09:07:36,857:Iteration: 400, baseline val loss 0.0011950947072129972
trainer_bp.py:2022-04-30 09:07:43,601:iteration: 500, baseline train loss 0.0013796335554193088
trainer_bp.py:2022-04-30 09:07:55,824:Iteration: 500, baseline val loss 0.0011973381286801603
trainer_bp.py:2022-04-30 09:08:01,061:Epoch:  6
trainer_bp.py:2022-04-30 09:08:01,061:Loss improved, saving model and setting loss
trainer_bp.py:2022-04-30 09:08:01,147:iteration: 0, baseline train loss 0.0014606489667957662
trainer_bp.py:2022-04-30 09:08:13,378:Iteration: 0, baseline val loss 0.0011960200897825563
trainer_bp.py:2022-04-30 09:08:20,086:iteration: 100, baseline train loss 0.0011359455702443571
trainer_bp.py:2022-04-30 09:08:32,478:Iteration: 100, baseline val loss 0.0012033404979105034
trainer_bp.py:2022-04-30 09:08:39,269:iteration: 200, baseline train loss 0.0018692019214384347
trainer_bp.py:2022-04-30 09:08:51,574:Iteration: 200, baseline val loss 0.0011929500630498907
trainer_bp.py:2022-04-30 09:08:58,283:iteration: 300, baseline train loss 0.0010784044646151333
trainer_bp.py:2022-04-30 09:09:10,503:Iteration: 300, baseline val loss 0.0011956224042182462
trainer_bp.py:2022-04-30 09:09:17,208:iteration: 400, baseline train loss 0.0009881144377596985
trainer_bp.py:2022-04-30 09:09:29,432:Iteration: 400, baseline val loss 0.0012012858721915875
trainer_bp.py:2022-04-30 09:09:36,168:iteration: 500, baseline train loss 0.001250692247012751
trainer_bp.py:2022-04-30 09:09:48,389:Iteration: 500, baseline val loss 0.001191436796621967
trainer_bp.py:2022-04-30 09:09:53,616:Epoch:  7
trainer_bp.py:2022-04-30 09:09:53,698:iteration: 0, baseline train loss 0.0010293040108641874
trainer_bp.py:2022-04-30 09:10:05,952:Iteration: 0, baseline val loss 0.0012001140647110475
trainer_bp.py:2022-04-30 09:10:12,731:iteration: 100, baseline train loss 0.0010462370967360103
trainer_bp.py:2022-04-30 09:10:25,808:Iteration: 100, baseline val loss 0.001195805582664788
trainer_bp.py:2022-04-30 09:10:32,501:iteration: 200, baseline train loss 0.0010940004626276486
trainer_bp.py:2022-04-30 09:10:44,720:Iteration: 200, baseline val loss 0.001190931695452187
trainer_bp.py:2022-04-30 09:10:51,411:iteration: 300, baseline train loss 0.0012567162837808722
trainer_bp.py:2022-04-30 09:11:03,452:Iteration: 300, baseline val loss 0.0011977785576607236
trainer_bp.py:2022-04-30 09:11:10,172:iteration: 400, baseline train loss 0.0010135491213513236
trainer_bp.py:2022-04-30 09:11:22,544:Iteration: 400, baseline val loss 0.0011871206294497608
trainer_bp.py:2022-04-30 09:11:29,281:iteration: 500, baseline train loss 0.0009437442181076027
trainer_bp.py:2022-04-30 09:11:41,562:Iteration: 500, baseline val loss 0.0012022822126095843
trainer_bp.py:2022-04-30 09:11:46,784:Epoch:  8
trainer_bp.py:2022-04-30 09:11:46,868:iteration: 0, baseline train loss 0.0013341677631564645
trainer_bp.py:2022-04-30 09:11:59,085:Iteration: 0, baseline val loss 0.0011962971283659806
trainer_bp.py:2022-04-30 09:12:05,790:iteration: 100, baseline train loss 0.0011000439583294802
trainer_bp.py:2022-04-30 09:12:18,022:Iteration: 100, baseline val loss 0.0011873777601591922
trainer_bp.py:2022-04-30 09:12:24,827:iteration: 200, baseline train loss 0.0011213237085998526
trainer_bp.py:2022-04-30 09:12:37,161:Iteration: 200, baseline val loss 0.0012051211769045084
trainer_bp.py:2022-04-30 09:12:43,864:iteration: 300, baseline train loss 0.0012663519892442228
trainer_bp.py:2022-04-30 09:12:56,082:Iteration: 300, baseline val loss 0.0011874121166543978
trainer_bp.py:2022-04-30 09:13:02,888:iteration: 400, baseline train loss 0.0016381801130010735
trainer_bp.py:2022-04-30 09:13:15,041:Iteration: 400, baseline val loss 0.0012254220888776666
trainer_bp.py:2022-04-30 09:13:21,735:iteration: 500, baseline train loss 0.0010492949104040855
trainer_bp.py:2022-04-30 09:13:33,796:Iteration: 500, baseline val loss 0.0011977104470987795
trainer_bp.py:2022-04-30 09:13:39,015:Epoch:  9
trainer_bp.py:2022-04-30 09:13:39,015:Early stop at epoch: 9
trainer_bp.py:2022-04-30 09:13:39,016:Early stop loss: 0.0011973381286801603, val loss: 0.0011977104470987795
data_utils.py:2022-04-30 09:13:40,233:# all trajectories: 6180
trainer_bp.py:2022-04-30 09:13:40,233:test_num_tasks = 6180
data_utils.py:2022-04-30 09:17:17,971:# all trajectories: 6180
trainer_bp.py:2022-04-30 09:17:17,971:test_num_tasks = 6180
trainer_bp.py:2022-04-30 09:21:59,208:-----params-----
trainer_bp.py:2022-04-30 09:21:59,208:dtype : torch.float64
trainer_bp.py:2022-04-30 09:21:59,208:dataset : bp
trainer_bp.py:2022-04-30 09:21:59,208:static_dim : 147
trainer_bp.py:2022-04-30 09:21:59,208:num_tasks_training : 24694
trainer_bp.py:2022-04-30 09:21:59,208:num_tasks_test : 6180
trainer_bp.py:2022-04-30 09:21:59,208:steps_ahead : 3
trainer_bp.py:2022-04-30 09:21:59,208:device : cuda
trainer_bp.py:2022-04-30 09:21:59,208:model_type : lstm
trainer_bp.py:2022-04-30 09:21:59,208:early_stop_diff : 0.0
trainer_bp.py:2022-04-30 09:21:59,208:es_epoch : 3
trainer_bp.py:2022-04-30 09:21:59,208:epochs_maml : 50
trainer_bp.py:2022-04-30 09:21:59,208:epochs_baseline : 50
trainer_bp.py:2022-04-30 09:21:59,208:meta_batch_size : 10
trainer_bp.py:2022-04-30 09:21:59,208:shots : 10
trainer_bp.py:2022-04-30 09:21:59,208:hidden_dim : 64
trainer_bp.py:2022-04-30 09:21:59,208:adapt_steps : 10
trainer_bp.py:2022-04-30 09:21:59,208:window_size : 1
trainer_bp.py:2022-04-30 09:21:59,208:fits : (0, 10)
trainer_bp.py:2022-04-30 09:21:59,208:adapt_lr : 0.01
trainer_bp.py:2022-04-30 09:21:59,208:meta_lr : 0.001
trainer_bp.py:2022-04-30 09:21:59,208:lr : 0.001
trainer_bp.py:2022-04-30 09:21:59,208:baseline_finetune_lr : 0.0001
trainer_bp.py:2022-04-30 09:21:59,208:batch_size : 32
trainer_bp.py:2022-04-30 09:21:59,208:save_models : False
trainer_bp.py:2022-04-30 09:21:59,209:log_dir : w_static_bp_3
trainer_bp.py:2022-04-30 09:21:59,209:debugging : False
trainer_bp.py:2022-04-30 09:21:59,209:swap_support_query : False
trainer_bp.py:2022-04-30 09:21:59,209:seed : 1
trainer_bp.py:2022-04-30 09:21:59,209:model : baseline
trainer_bp.py:2022-04-30 09:21:59,209:maml_bias : tensor([ 0.1494, -0.1452, -0.0312], requires_grad=True)
trainer_bp.py:2022-04-30 09:21:59,209:tb_dir : runs/w_static_bp_3/20220430-030640
trainer_bp.py:2022-04-30 09:21:59,209:baseline_bias : tensor([ 0.1494, -0.1452, -0.0312], requires_grad=True)
trainer_bp.py:2022-04-30 09:21:59,209:num_params : 25095
trainer_bp.py:2022-04-30 09:21:59,209:test_instance : 6179
trainer_bp.py:2022-04-30 09:21:59,209:-----params-----
trainer_bp.py:2022-04-30 09:21:59,209:mae maml 0 : 7.47789661755255 : 3.5916773852360837
trainer_bp.py:2022-04-30 09:21:59,210:rmse maml 0 : 9.347887359247087 : 5.119743618617466
trainer_bp.py:2022-04-30 09:21:59,211:mae maml 10 : 7.279347338577593 : 3.5293565649814767
trainer_bp.py:2022-04-30 09:21:59,211:rmse maml 10 : 9.152062111262877 : 5.097082984558807
trainer_bp.py:2022-04-30 09:21:59,212:mae baseline 0 : 7.7965716605612885 : 3.573958155186004
trainer_bp.py:2022-04-30 09:21:59,213:rmse baseline 0 : 9.697101002017071 : 5.176282265577403
trainer_bp.py:2022-04-30 09:21:59,213:mae baseline 10 : 7.346714054135294 : 3.5998002540821425
trainer_bp.py:2022-04-30 09:21:59,214:rmse baseline 10 : 9.281440775902581 : 5.287106207803435
w_static.py:2022-04-30 09:21:59,214:----------end-of-run----------
w_static.py:2022-04-30 09:22:13,785:----------start-of-run----------
data_utils.py:2022-04-30 09:22:20,243:# all trajectories: 24694
trainer_bp.py:2022-04-30 09:22:27,613:Using 18520 instances for training
trainer_bp.py:2022-04-30 09:22:27,613:Using 6174 instances for validation
trainer_bp.py:2022-04-30 09:22:28,310:Epoch:  1
trainer_bp.py:2022-04-30 09:22:30,404:Iteration: 0, Meta Train Loss 0.05687583725656745
trainer_bp.py:2022-04-30 09:22:42,448:Iteration: 0, val loss 0.06489093714264951
trainer_bp.py:2022-04-30 09:25:34,865:Iteration: 100, Meta Train Loss 0.0018847378235637815
trainer_bp.py:2022-04-30 09:25:47,056:Iteration: 100, val loss 0.0024306194544427865
trainer_bp.py:2022-04-30 09:28:39,634:Iteration: 200, Meta Train Loss 0.0013921608826111748
trainer_bp.py:2022-04-30 09:28:51,741:Iteration: 200, val loss 0.0021458594561090142
trainer_bp.py:2022-04-30 09:31:43,062:Iteration: 300, Meta Train Loss 0.0012777007215795636
trainer_bp.py:2022-04-30 09:31:55,185:Iteration: 300, val loss 0.0020124024551595714
trainer_bp.py:2022-04-30 09:34:50,385:Iteration: 400, Meta Train Loss 0.0028018757963248504
trainer_bp.py:2022-04-30 09:35:02,544:Iteration: 400, val loss 0.0019331273617154098
trainer_bp.py:2022-04-30 09:37:54,060:Iteration: 500, Meta Train Loss 0.0010671942926681543
trainer_bp.py:2022-04-30 09:38:06,149:Iteration: 500, val loss 0.001860117690862468
trainer_bp.py:2022-04-30 09:40:56,835:Iteration: 600, Meta Train Loss 0.0009682255420726459
trainer_bp.py:2022-04-30 09:41:08,889:Iteration: 600, val loss 0.001809833061311509
trainer_bp.py:2022-04-30 09:44:00,528:Iteration: 700, Meta Train Loss 0.0038683334854663293
trainer_bp.py:2022-04-30 09:44:12,736:Iteration: 700, val loss 0.0018007562933124643
trainer_bp.py:2022-04-30 09:47:04,055:Iteration: 800, Meta Train Loss 0.0014448536834577037
trainer_bp.py:2022-04-30 09:47:16,184:Iteration: 800, val loss 0.0017087027211354488
trainer_bp.py:2022-04-30 09:50:07,500:Iteration: 900, Meta Train Loss 0.0011251765745378492
trainer_bp.py:2022-04-30 09:50:19,766:Iteration: 900, val loss 0.001771320605935691
trainer_bp.py:2022-04-30 09:53:11,099:Iteration: 1000, Meta Train Loss 0.000777170711732962
trainer_bp.py:2022-04-30 09:53:23,285:Iteration: 1000, val loss 0.0015953756832311886
trainer_bp.py:2022-04-30 09:56:13,762:Iteration: 1100, Meta Train Loss 0.000799950726442273
trainer_bp.py:2022-04-30 09:56:26,410:Iteration: 1100, val loss 0.0015612384378349557
trainer_bp.py:2022-04-30 09:59:17,582:Iteration: 1200, Meta Train Loss 0.0006580108377343396
trainer_bp.py:2022-04-30 09:59:29,996:Iteration: 1200, val loss 0.0015290586227217323
trainer_bp.py:2022-04-30 10:02:20,919:Iteration: 1300, Meta Train Loss 0.0007580961034536108
trainer_bp.py:2022-04-30 10:02:33,052:Iteration: 1300, val loss 0.0015604370768337475
trainer_bp.py:2022-04-30 10:05:23,027:Iteration: 1400, Meta Train Loss 0.0011138566410405823
trainer_bp.py:2022-04-30 10:05:35,176:Iteration: 1400, val loss 0.0015509695718311685
trainer_bp.py:2022-04-30 10:08:25,688:Iteration: 1500, Meta Train Loss 0.0013953877227384373
trainer_bp.py:2022-04-30 10:08:37,796:Iteration: 1500, val loss 0.001472672029574189
trainer_bp.py:2022-04-30 10:11:29,815:Iteration: 1600, Meta Train Loss 0.0011158275057699314
trainer_bp.py:2022-04-30 10:11:41,888:Iteration: 1600, val loss 0.001451589934552544
trainer_bp.py:2022-04-30 10:14:32,603:Iteration: 1700, Meta Train Loss 0.0005414686926817507
trainer_bp.py:2022-04-30 10:14:44,727:Iteration: 1700, val loss 0.0014308400964027
trainer_bp.py:2022-04-30 10:17:35,755:Iteration: 1800, Meta Train Loss 0.0006161151878885583
trainer_bp.py:2022-04-30 10:17:48,260:Iteration: 1800, val loss 0.0014305802852199875
trainer_bp.py:2022-04-30 10:19:16,056:Epoch:  2
trainer_bp.py:2022-04-30 10:19:17,780:Iteration: 0, Meta Train Loss 0.0010115613568202452
trainer_bp.py:2022-04-30 10:19:29,824:Iteration: 0, val loss 0.0015363733963973422
trainer_bp.py:2022-04-30 10:22:20,660:Iteration: 100, Meta Train Loss 0.0012750353402515423
trainer_bp.py:2022-04-30 10:22:32,808:Iteration: 100, val loss 0.0014796608473033697
trainer_bp.py:2022-04-30 10:25:23,213:Iteration: 200, Meta Train Loss 0.0006426439471735331
trainer_bp.py:2022-04-30 10:25:35,340:Iteration: 200, val loss 0.001415056128343284
trainer_bp.py:2022-04-30 10:28:25,613:Iteration: 300, Meta Train Loss 0.001193997418264135
trainer_bp.py:2022-04-30 10:28:37,780:Iteration: 300, val loss 0.001415810535357087
trainer_bp.py:2022-04-30 10:31:29,863:Iteration: 400, Meta Train Loss 0.0007951903185307789
trainer_bp.py:2022-04-30 10:31:42,056:Iteration: 400, val loss 0.0014084416179281267
trainer_bp.py:2022-04-30 10:34:34,040:Iteration: 500, Meta Train Loss 0.0012386511399609349
trainer_bp.py:2022-04-30 10:34:46,644:Iteration: 500, val loss 0.0014105994139705618
trainer_bp.py:2022-04-30 10:37:38,212:Iteration: 600, Meta Train Loss 0.0012228307538897343
trainer_bp.py:2022-04-30 10:37:50,365:Iteration: 600, val loss 0.0015187419385905298
trainer_bp.py:2022-04-30 10:40:42,525:Iteration: 700, Meta Train Loss 0.0008605082289051329
trainer_bp.py:2022-04-30 10:40:54,618:Iteration: 700, val loss 0.0015167290027237844
